type,id,name,category,rarity,conditions,Adventure mode rarity
item,minecraft:birch_sign,Birch Sign,Wood,common,,uncommon
item,minecraft:birch_slab,Birch Slab,Wood,common,,uncommon
item,minecraft:birch_stairs,Birch Stairs,Wood,common,,uncommon
item,minecraft:birch_trapdoor,Birch Trapdoor,Wood,common,,uncommon
item,minecraft:birch_wood,Birch Wood,Wood,common,,common
item,minecraft:bowl,Bowl,Wood,common,,uncommon
item,minecraft:campfire,Campfire,Wood,common,,uncommon
item,minecraft:charcoal,Charcoal,Wood,common,,uncommon
item,minecraft:chiseled_bookshelf,Chiseled Bookshelf,Wood,common,,uncommon
item,minecraft:composter,Composter,Wood,common,,uncommon
item,minecraft:oak_boat,Oak Boat,Wood,common,,uncommon
item,minecraft:oak_chest_boat,Oak Boat with Chest,Wood,common,,uncommon
item,minecraft:oak_door,Oak Door,Wood,common,,uncommon
item,minecraft:oak_fence,Oak Fence,Wood,common,,uncommon
item,minecraft:oak_fence_gate,Oak Fence Gate,Wood,common,,uncommon
item,minecraft:oak_hanging_sign,Oak Hanging Sign,Wood,common,,uncommon
item,minecraft:oak_leaves,Oak Leaves,Wood,common,,
item,minecraft:oak_log,Oak Log,Wood,common,,common
item,minecraft:oak_planks,Oak Planks,Wood,common,,common
item,minecraft:oak_sapling,Oak Sapling,Wood,common,,common
item,minecraft:oak_shelf,Oak Shelf,Wood,common,,uncommon
item,minecraft:oak_sign,Oak Sign,Wood,common,,uncommon
item,minecraft:oak_slab,Oak Slab,Wood,common,,uncommon
item,minecraft:oak_stairs,Oak Stairs,Wood,common,,uncommon
item,minecraft:oak_trapdoor,Oak Trapdoor,Wood,common,,uncommon
item,minecraft:oak_wood,Oak Wood,Wood,common,,common
item,minecraft:stick,Stick,Wood,common,,common
item,minecraft:stripped_birch_log,Stripped Birch Log,Wood,common,,common
item,minecraft:stripped_birch_wood,Stripped Birch Wood,Wood,common,,common
item,minecraft:stripped_oak_log,Stripped Oak Log,Wood,common,,common
item,minecraft:stripped_oak_wood,Stripped Oak Wood,Wood,common,,common
item,minecraft:wooden_axe,Wooden Axe,Wood,common,,uncommon
item,minecraft:wooden_hoe,Wooden Hoe,Wood,common,,uncommon
item,minecraft:wooden_pickaxe,Wooden Pickaxe,Wood,common,,uncommon
item,minecraft:wooden_shovel,Wooden Shovel,Wood,common,,uncommon
item,minecraft:wooden_spear,Wooden Spear,Wood,common,,uncommon
item,minecraft:wooden_sword,Wooden Sword,Wood,common,,uncommon
item,minecraft:resin_block,Block of Resin,Wood,epic,requires hostile mobs enabled,epic
item,minecraft:chiseled_resin_bricks,Chiseled Resin Bricks,Wood,epic,requires hostile mobs enabled; requires daylight cycle enabled,epic
item,minecraft:creaking_heart,Creaking Heart,Wood,epic,,epic
item,minecraft:pale_oak_boat,Pale Oak Boat,Wood,epic,,epic
item,minecraft:pale_oak_chest_boat,Pale Oak Boat with Chest,Wood,epic,,epic
item,minecraft:pale_oak_button,Pale Oak Button,Wood,epic,,rare
item,minecraft:pale_oak_door,Pale Oak Door,Wood,epic,,epic
item,minecraft:pale_oak_fence,Pale Oak Fence,Wood,epic,,epic
item,minecraft:pale_oak_fence_gate,Pale Oak Fence Gate,Wood,epic,,epic
item,minecraft:pale_oak_hanging_sign,Pale Oak Hanging Sign,Wood,epic,,epic
item,minecraft:pale_oak_leaves,Pale Oak Leaves,Wood,epic,,
item,minecraft:pale_oak_log,Pale Oak Log,Wood,epic,,rare
item,minecraft:pale_oak_planks,Pale Oak Planks,Wood,epic,,rare
item,minecraft:pale_oak_pressure_plate,Pale Oak Pressure Plate,Wood,epic,,rare
item,minecraft:pale_oak_sapling,Pale Oak Sapling,Wood,epic,,rare
item,minecraft:pale_oak_shelf,Pale Oak Shelf,Wood,epic,,epic
item,minecraft:pale_oak_sign,Pale Oak Sign,Wood,epic,,epic
item,minecraft:pale_oak_slab,Pale Oak Slab,Wood,epic,,epic
item,minecraft:pale_oak_stairs,Pale Oak Stairs,Wood,epic,,epic
item,minecraft:pale_oak_trapdoor,Pale Oak Trapdoor,Wood,epic,,epic
item,minecraft:pale_oak_wood,Pale Oak Wood,Wood,epic,,rare
item,minecraft:resin_brick,Resin Brick,Wood,epic,requires hostile mobs enabled; requires daylight cycle enabled,epic
item,minecraft:resin_brick_slab,Resin Brick Slab,Wood,epic,requires hostile mobs enabled; requires daylight cycle enabled,epic
item,minecraft:resin_brick_stairs,Resin Brick Stairs,Wood,epic,requires hostile mobs enabled; requires daylight cycle enabled,epic
item,minecraft:resin_brick_wall,Resin Brick Wall,Wood,epic,requires hostile mobs enabled; requires daylight cycle enabled,epic
item,minecraft:resin_bricks,Resin Bricks,Wood,epic,requires hostile mobs enabled; requires daylight cycle enabled,epic
item,minecraft:resin_clump,Resin Clump,Wood,epic,requires hostile mobs enabled; requires daylight cycle enabled,epic
item,minecraft:stripped_pale_oak_log,Stripped Pale Oak Log,Wood,epic,,rare
item,minecraft:stripped_pale_oak_wood,Stripped Pale Oak Wood,Wood,epic,,rare
item,minecraft:acacia_hanging_sign,Acacia Hanging Sign,Wood,rare,,uncommon
item,minecraft:azalea,Azalea,Wood,rare,,rare
item,minecraft:azalea_leaves,Azalea Leaves,Wood,rare,,
item,minecraft:bamboo_block,Bamboo Block,Wood,rare,,rare
item,minecraft:bamboo_button,Bamboo Button,Wood,rare,,rare
item,minecraft:bamboo_chest_raft,Bamboo Chest Raft,Wood,rare,,rare
item,minecraft:bamboo_door,Bamboo Door,Wood,rare,,rare
item,minecraft:bamboo_fence,Bamboo Fence,Wood,rare,,rare
item,minecraft:bamboo_fence_gate,Bamboo Fence Gate,Wood,rare,,rare
item,minecraft:bamboo_hanging_sign,Bamboo Hanging Sign,Wood,rare,,rare
item,minecraft:bamboo_mosaic,Bamboo Mosaic,Wood,rare,,rare
item,minecraft:bamboo_mosaic_slab,Bamboo Mosaic Slab,Wood,rare,,rare
item,minecraft:bamboo_mosaic_stairs,Bamboo Mosaic Stairs,Wood,rare,,rare
item,minecraft:bamboo_planks,Bamboo Planks,Wood,rare,,rare
item,minecraft:bamboo_pressure_plate,Bamboo Pressure Plate,Wood,rare,,rare
item,minecraft:bamboo_raft,Bamboo Raft,Wood,rare,,rare
item,minecraft:bamboo_shelf,Bamboo Shelf,Wood,rare,,rare
item,minecraft:bamboo_sign,Bamboo Sign,Wood,rare,,rare
item,minecraft:bamboo_slab,Bamboo Slab,Wood,rare,,rare
item,minecraft:bamboo_stairs,Bamboo Stairs,Wood,rare,,rare
item,minecraft:bamboo_trapdoor,Bamboo Trapdoor,Wood,rare,,rare
item,minecraft:cherry_boat,Cherry Boat,Wood,rare,,rare
item,minecraft:cherry_chest_boat,Cherry Boat with Chest,Wood,rare,,rare
item,minecraft:cherry_button,Cherry Button,Wood,rare,,uncommon
item,minecraft:cherry_door,Cherry Door,Wood,rare,,rare
item,minecraft:cherry_fence,Cherry Fence,Wood,rare,,rare
item,minecraft:cherry_fence_gate,Cherry Fence Gate,Wood,rare,,rare
item,minecraft:cherry_hanging_sign,Cherry Hanging Sign,Wood,rare,,rare
item,minecraft:cherry_leaves,Cherry Leaves,Wood,rare,,
item,minecraft:cherry_log,Cherry Log,Wood,rare,,uncommon
item,minecraft:cherry_planks,Cherry Planks,Wood,rare,,uncommon
item,minecraft:cherry_pressure_plate,Cherry Pressure Plate,Wood,rare,,uncommon
item,minecraft:cherry_sapling,Cherry Sapling,Wood,rare,,uncommon
item,minecraft:cherry_shelf,Cherry Shelf,Wood,rare,,rare
item,minecraft:cherry_sign,Cherry Sign,Wood,rare,,rare
item,minecraft:cherry_slab,Cherry Slab,Wood,rare,,rare
item,minecraft:cherry_stairs,Cherry Stairs,Wood,rare,,rare
item,minecraft:cherry_trapdoor,Cherry Trapdoor,Wood,rare,,rare
item,minecraft:cherry_wood,Cherry Wood,Wood,rare,,uncommon
item,minecraft:flowering_azalea,Flowering Azalea,Wood,rare,,rare
item,minecraft:flowering_azalea_leaves,Flowering Azalea Leaves,Wood,rare,,
item,minecraft:mangrove_boat,Mangrove Boat,Wood,rare,,rare
item,minecraft:mangrove_chest_boat,Mangrove Boat with Chest,Wood,rare,,rare
item,minecraft:mangrove_door,Mangrove Door,Wood,rare,,rare
item,minecraft:mangrove_fence,Mangrove Fence,Wood,rare,,rare
item,minecraft:mangrove_fence_gate,Mangrove Fence Gate,Wood,rare,,rare
item,minecraft:mangrove_hanging_sign,Mangrove Hanging Sign,Wood,rare,,rare
item,minecraft:mangrove_leaves,Mangrove Leaves,Wood,rare,,rare
item,minecraft:mangrove_log,Mangrove Log,Wood,rare,,uncommon
item,minecraft:mangrove_planks,Mangrove Planks,Wood,rare,,uncommon
item,minecraft:mangrove_propagule,Mangrove Propagule,Wood,rare,,uncommon
item,minecraft:mangrove_roots,Mangrove Roots,Wood,rare,,uncommon
item,minecraft:mangrove_shelf,Mangrove Shelf,Wood,rare,,rare
item,minecraft:mangrove_sign,Mangrove Sign,Wood,rare,,rare
item,minecraft:mangrove_slab,Mangrove Slab,Wood,rare,,rare
item,minecraft:mangrove_stairs,Mangrove Stairs,Wood,rare,,rare
item,minecraft:mangrove_trapdoor,Mangrove Trapdoor,Wood,rare,,rare
item,minecraft:mangrove_wood,Mangrove Wood,Wood,rare,,uncommon
item,minecraft:muddy_mangrove_roots,Muddy Mangrove Roots,Wood,rare,,uncommon
item,minecraft:scaffolding,Scaffolding,Wood,rare,,rare
item,minecraft:stripped_bamboo_block,Stripped Bamboo Block,Wood,rare,,rare
item,minecraft:stripped_cherry_log,Stripped Cherry Log,Wood,rare,,uncommon
item,minecraft:stripped_mangrove_log,Stripped Mangrove Log,Wood,rare,,uncommon
item,minecraft:stripped_mangrove_wood,Stripped Mangrove Wood,Wood,rare,,uncommon
item,minecraft:acacia_boat,Acacia Boat,Wood,uncommon,,uncommon
item,minecraft:acacia_chest_boat,Acacia Boat with Chest,Wood,uncommon,,uncommon
item,minecraft:acacia_door,Acacia Door,Wood,uncommon,,uncommon
item,minecraft:acacia_fence,Acacia Fence,Wood,uncommon,,uncommon
item,minecraft:acacia_fence_gate,Acacia Fence Gate,Wood,uncommon,,uncommon
item,minecraft:acacia_leaves,Acacia Leaves,Wood,uncommon,,
item,minecraft:acacia_log,Acacia Log,Wood,uncommon,,common
item,minecraft:acacia_planks,Acacia Planks,Wood,uncommon,,common
item,minecraft:acacia_sapling,Acacia Sapling,Wood,uncommon,,common
item,minecraft:acacia_shelf,Acacia Shelf,Wood,uncommon,,uncommon
item,minecraft:acacia_sign,Acacia Sign,Wood,uncommon,,uncommon
item,minecraft:acacia_slab,Acacia Slab,Wood,uncommon,,uncommon
item,minecraft:acacia_stairs,Acacia Stairs,Wood,uncommon,,uncommon
item,minecraft:acacia_trapdoor,Acacia Trapdoor,Wood,uncommon,,uncommon
item,minecraft:acacia_wood,Acacia Wood,Wood,uncommon,,common
item,minecraft:bamboo,Bamboo,Wood,uncommon,,common
item,minecraft:birch_hanging_sign,Birch Hanging Sign,Wood,uncommon,,uncommon
item,minecraft:bush,Bush,Wood,uncommon,,common
item,minecraft:dark_oak_boat,Dark Oak Boat,Wood,uncommon,,uncommon
item,minecraft:dark_oak_chest_boat,Dark Oak Boat with Chest,Wood,uncommon,,uncommon
item,minecraft:dark_oak_door,Dark Oak Door,Wood,uncommon,,uncommon
item,minecraft:dark_oak_fence,Dark Oak Fence,Wood,uncommon,,uncommon
item,minecraft:dark_oak_fence_gate,Dark Oak Fence Gate,Wood,uncommon,,uncommon
item,minecraft:dark_oak_hanging_sign,Dark Oak Hanging Sign,Wood,uncommon,,uncommon
item,minecraft:dark_oak_leaves,Dark Oak Leaves,Wood,uncommon,,
item,minecraft:dark_oak_log,Dark Oak Log,Wood,uncommon,,common
item,minecraft:dark_oak_planks,Dark Oak Planks,Wood,uncommon,,common
item,minecraft:dark_oak_sapling,Dark Oak Sapling,Wood,uncommon,,common
item,minecraft:dark_oak_shelf,Dark Oak Shelf,Wood,uncommon,,uncommon
item,minecraft:dark_oak_sign,Dark Oak Sign,Wood,uncommon,,uncommon
item,minecraft:dark_oak_slab,Dark Oak Slab,Wood,uncommon,,uncommon
item,minecraft:dark_oak_stairs,Dark Oak Stairs,Wood,uncommon,,uncommon
item,minecraft:dark_oak_trapdoor,Dark Oak Trapdoor,Wood,uncommon,,uncommon
item,minecraft:dark_oak_wood,Dark Oak Wood,Wood,uncommon,,common
item,minecraft:jungle_boat,Jungle Boat,Wood,uncommon,,uncommon
item,minecraft:jungle_chest_boat,Jungle Boat with Chest,Wood,uncommon,,uncommon
item,minecraft:jungle_door,Jungle Door,Wood,uncommon,,uncommon
item,minecraft:jungle_fence,Jungle Fence,Wood,uncommon,,uncommon
item,minecraft:jungle_fence_gate,Jungle Fence Gate,Wood,uncommon,,uncommon
item,minecraft:jungle_hanging_sign,Jungle Hanging Sign,Wood,uncommon,,uncommon
item,minecraft:jungle_leaves,Jungle Leaves,Wood,uncommon,,
item,minecraft:jungle_log,Jungle Log,Wood,uncommon,,common
item,minecraft:jungle_planks,Jungle Planks,Wood,uncommon,,common
item,minecraft:jungle_sapling,Jungle Sapling,Wood,uncommon,,common
item,minecraft:jungle_shelf,Jungle Shelf,Wood,uncommon,,uncommon
item,minecraft:jungle_sign,Jungle Sign,Wood,uncommon,,uncommon
item,minecraft:jungle_slab,Jungle Slab,Wood,uncommon,,uncommon
item,minecraft:jungle_stairs,Jungle Stairs,Wood,uncommon,,uncommon
item,minecraft:jungle_trapdoor,Jungle Trapdoor,Wood,uncommon,,uncommon
item,minecraft:jungle_wood,Jungle Wood,Wood,uncommon,,common
item,minecraft:spruce_boat,Spruce Boat,Wood,uncommon,,uncommon
item,minecraft:spruce_chest_boat,Spruce Boat with Chest,Wood,uncommon,,uncommon
item,minecraft:spruce_door,Spruce Door,Wood,uncommon,,uncommon
item,minecraft:spruce_fence,Spruce Fence,Wood,uncommon,,uncommon
item,minecraft:spruce_fence_gate,Spruce Fence Gate,Wood,uncommon,,uncommon
item,minecraft:spruce_hanging_sign,Spruce Hanging Sign,Wood,uncommon,,uncommon
item,minecraft:spruce_leaves,Spruce Leaves,Wood,uncommon,,
item,minecraft:spruce_log,Spruce Log,Wood,uncommon,,common
item,minecraft:spruce_planks,Spruce Planks,Wood,uncommon,,common
item,minecraft:spruce_sapling,Spruce Sapling,Wood,uncommon,,common
item,minecraft:spruce_shelf,Spruce Shelf,Wood,uncommon,,uncommon
item,minecraft:spruce_sign,Spruce Sign,Wood,uncommon,,uncommon
item,minecraft:spruce_slab,Spruce Slab,Wood,uncommon,,uncommon
item,minecraft:spruce_stairs,Spruce Stairs,Wood,uncommon,,uncommon
item,minecraft:spruce_trapdoor,Spruce Trapdoor,Wood,uncommon,,uncommon
item,minecraft:spruce_wood,Spruce Wood,Wood,uncommon,,common
item,minecraft:stripped_acacia_log,Stripped Acacia Log,Wood,uncommon,,common
item,minecraft:stripped_acacia_wood,Stripped Acacia Wood,Wood,uncommon,,common
item,minecraft:stripped_dark_oak_log,Stripped Dark Oak Log,Wood,uncommon,,common
item,minecraft:stripped_dark_oak_wood,Stripped Dark Oak Wood,Wood,uncommon,,common
item,minecraft:stripped_jungle_log,Stripped Jungle Log,Wood,uncommon,,common
item,minecraft:stripped_jungle_wood,Stripped Jungle Wood,Wood,uncommon,,common
item,minecraft:stripped_spruce_log,Stripped Spruce Log,Wood,uncommon,,common
item,minecraft:stripped_spruce_wood,Stripped Spruce Wood,Wood,uncommon,,common
item,minecraft:black_carpet,Black Carpet,Wool,common,,common
item,minecraft:black_wool,Black Wool,Wool,common,,common
item,minecraft:blue_carpet,Blue Carpet,Wool,common,,common
item,minecraft:blue_wool,Blue Wool,Wool,common,,common
item,minecraft:gray_carpet,Gray Carpet,Wool,common,,common
item,minecraft:gray_wool,Gray Wool,Wool,common,,common
item,minecraft:light_blue_carpet,Light Blue Carpet,Wool,common,,common
item,minecraft:light_blue_wool,Light Blue Wool,Wool,common,,common
item,minecraft:light_gray_carpet,Light Gray Carpet,Wool,common,,common
item,minecraft:light_gray_wool,Light Gray Wool,Wool,common,,common
item,minecraft:magenta_carpet,Magenta Carpet,Wool,common,,common
item,minecraft:magenta_wool,Magenta Wool,Wool,common,,common
item,minecraft:orange_carpet,Orange Carpet,Wool,common,,common
item,minecraft:orange_wool,Orange Wool,Wool,common,,common
item,minecraft:painting,Painting,Wool,common,,uncommon
item,minecraft:pink_carpet,Pink Carpet,Wool,common,,common
item,minecraft:pink_wool,Pink Wool,Wool,common,,common
item,minecraft:purple_carpet,Purple Carpet,Wool,common,,common
item,minecraft:purple_wool,Purple Wool,Wool,common,,common
item,minecraft:red_carpet,Red Carpet,Wool,common,,common
item,minecraft:red_wool,Red Wool,Wool,common,,common
item,minecraft:white_carpet,White Carpet,Wool,common,,common
item,minecraft:white_wool,White Wool,Wool,common,,common
item,minecraft:yellow_carpet,Yellow Carpet,Wool,common,,common
item,minecraft:yellow_wool,Yellow Wool,Wool,common,,common
item,minecraft:brown_banner,Brown Banner,Wool,rare,,uncommon
item,minecraft:cyan_banner,Cyan Banner,Wool,rare,,uncommon
item,minecraft:cyan_carpet,Cyan Carpet,Wool,rare,,uncommon
item,minecraft:cyan_wool,Cyan Wool,Wool,rare,,uncommon
item,minecraft:green_banner,Green Banner,Wool,rare,,rare
item,minecraft:green_carpet,Green Carpet,Wool,rare,,uncommon
item,minecraft:green_wool,Green Wool,Wool,rare,,uncommon
item,minecraft:lime_banner,Lime Banner,Wool,rare,,rare
item,minecraft:lime_carpet,Lime Carpet,Wool,rare,,uncommon
item,minecraft:lime_wool,Lime Wool,Wool,rare,,uncommon
item,minecraft:black_banner,Black Banner,Wool,uncommon,,uncommon
item,minecraft:blue_banner,Blue Banner,Wool,uncommon,,uncommon
item,minecraft:brown_carpet,Brown Carpet,Wool,uncommon,,uncommon
item,minecraft:brown_wool,Brown Wool,Wool,uncommon,,uncommon
item,minecraft:gray_banner,Gray Banner,Wool,uncommon,,uncommon
item,minecraft:light_blue_banner,Light Blue Banner,Wool,uncommon,,uncommon
item,minecraft:light_gray_banner,Light Gray Banner,Wool,uncommon,,uncommon
item,minecraft:magenta_banner,Magenta Banner,Wool,uncommon,,uncommon
item,minecraft:orange_banner,Orange Banner,Wool,uncommon,,uncommon
item,minecraft:pink_banner,Pink Banner,Wool,uncommon,,uncommon
item,minecraft:purple_banner,Purple Banner,Wool,uncommon,,uncommon
item,minecraft:red_banner,Red Banner,Wool,uncommon,,uncommon
item,minecraft:white_banner,White Banner,Wool,uncommon,,uncommon
item,minecraft:yellow_banner,Yellow Banner,Wool,uncommon,,uncommon
quest,quest.obtain_64_cyan_concrete,Obtain 64 Cyan Concrete,64,epic,,rare
quest,quest.obtain_64_cyan_wool,Obtain 64 Cyan Wool,64,epic,,rare
quest,quest.obtain_64_green_concrete,Obtain 64 Green Concrete,64,epic,,rare
quest,quest.obtain_64_green_wool,Obtain 64 Green Wool,64,epic,,rare
quest,quest.obtain_64_brown_concrete,Obtain 64 Brown Concrete,64,rare,,rare
quest,quest.obtain_64_brown_wool,Obtain 64 Brown Wool,64,rare,,rare
quest,quest.obtain_64_black_concrete,Obtain 64 Black Concrete,64,uncommon,,uncommon
quest,quest.obtain_64_black_wool,Obtain 64 Black Wool,64,uncommon,,uncommon
quest,quest.obtain_64_blue_concrete,Obtain 64 Blue Concrete,64,uncommon,,uncommon
quest,quest.obtain_64_blue_wool,Obtain 64 Blue Wool,64,uncommon,,uncommon
quest,quest.obtain_64_gray_concrete,Obtain 64 Gray Concrete,64,uncommon,,uncommon
quest,quest.obtain_64_gray_wool,Obtain 64 Gray Wool,64,uncommon,,uncommon
quest,quest.obtain_64_light_blue_concrete,Obtain 64 Light Blue Concrete,64,uncommon,,uncommon
quest,quest.obtain_64_light_blue_wool,Obtain 64 Light Blue Wool,64,uncommon,,uncommon
quest,quest.obtain_64_light_gray_concrete,Obtain 64 Light Gray Concrete,64,uncommon,,uncommon
quest,quest.obtain_64_light_gray_wool,Obtain 64 Light Gray Wool,64,uncommon,,uncommon
quest,quest.obtain_64_lime_concrete,Obtain 64 Lime Concrete,64,uncommon,,rare
quest,quest.obtain_64_lime_wool,Obtain 64 Lime Wool,64,uncommon,,rare
quest,quest.obtain_64_magenta_concrete,Obtain 64 Magenta Concrete,64,uncommon,,uncommon
quest,quest.obtain_64_magenta_wool,Obtain 64 Magenta Wool,64,uncommon,,uncommon
quest,quest.obtain_64_orange_concrete,Obtain 64 Orange Concrete,64,uncommon,,uncommon
quest,quest.obtain_64_orange_wool,Obtain 64 Orange Wool,64,uncommon,,uncommon
quest,quest.obtain_64_pink_concrete,Obtain 64 Pink Concrete,64,uncommon,,uncommon
quest,quest.obtain_64_pink_wool,Obtain 64 Pink Wool,64,uncommon,,uncommon
quest,quest.obtain_64_purple_concrete,Obtain 64 Purple Concrete,64,uncommon,,uncommon
quest,quest.obtain_64_purple_wool,Obtain 64 Purple Wool,64,uncommon,,uncommon
quest,quest.obtain_64_red_concrete,Obtain 64 Red Concrete,64,uncommon,,uncommon
quest,quest.obtain_64_red_wool,Obtain 64 Red Wool,64,uncommon,,uncommon
quest,quest.obtain_64_white_concrete,Obtain 64 White Concrete,64,uncommon,,uncommon
quest,quest.obtain_64_white_wool,Obtain 64 White Wool,64,uncommon,,uncommon
quest,quest.obtain_64_yellow_concrete,Obtain 64 Yellow Concrete,64,uncommon,,uncommon
quest,quest.obtain_64_yellow_wool,Obtain 64 Yellow Wool,64,uncommon,,uncommon
quest,quest.breed_cow,Breed Cow,animal,common,,uncommon
quest,quest.breed_sheep,Breed Sheep,animal,common,,uncommon
quest,quest.kill_a_baby_mob,Kill a baby mob,animal,common,,common
quest,quest.breed_8_unique_animals,Breed 8 Unique Animals,animal,epic,,uncommon
quest,quest.breed_mooshroom,Breed Mooshroom,animal,epic,,epic
quest,quest.collect_all_chicken_egg_types,Collect all chicken egg types,animal,epic,,epic
quest,quest.equip_wolf_armor_on_a_wolf,Equip wolf armor on a wolf,animal,epic,,epic
quest,quest.give_a_diamond_sword_to_an_allay,Give a diamond sword to an allay,animal,epic,,epic
quest,quest.give_a_name_to_a_tamed_cat,Give a name to a tamed cat,animal,epic,,epic
quest,quest.give_a_name_to_a_tamed_wolf,Give a name to a tamed wolf,animal,epic,,epic
quest,quest.have_an_allay_give_you_an_item,Have an allay give you an item,animal,epic,,epic
quest,quest.obtain_all_wool_blocks,Obtain All Wool Blocks,animal,epic,,epic
quest,quest.ride_a_pig_whilst_being_on_top_of_a_happy_ghast,Ride a pig whilst being on top of a happy ghast,animal,epic,,
quest,quest.tame_a_nautilus,Tame a nautilus,animal,epic,,epic
quest,quest.tame_mule,Tame Mule,animal,epic,,epic
quest,quest.tame_all_wolf_types,Tame all wolf types,animal,legendary,,legendary
quest,quest.tame_every_cat_variant,Tame Every Cat Variant,animal,legendary,,legendary
quest,quest.collect_all_egg_types,Collect all egg types,animal,mythic,,
quest,quest.breed_6_unique_animals,Breed 6 Unique Animals,animal,rare,,rare
quest,quest.breed_all_chicken_variants,Breed all chicken variants,animal,rare,,rare
quest,quest.breed_all_cow_variants,Breed all cow variants,animal,rare,,rare
quest,quest.breed_all_pig_variants,Breed all pig variants,animal,rare,,rare
quest,quest.breed_armadillo,Breed Armadillo,animal,rare,,rare
quest,quest.breed_camels,Breed camels,animal,rare,,rare
quest,quest.breed_chicken,Breed Chicken,animal,rare,,common
quest,quest.breed_fox,Breed Fox,animal,rare,,rare
quest,quest.breed_frogs,Breed frogs,animal,rare,Can only appear if daylight cycle setting is not set to day only Can only appear if daylight cycle is enabled,rare
quest,quest.breed_goat,Breed Goat,animal,rare,,rare
quest,quest.breed_hoglin,Breed Hoglin,animal,rare,,epic
quest,quest.breed_horse,Breed Horse,animal,rare,,rare
quest,quest.breed_nautilus,Breed nautilus,animal,rare,,rare
quest,quest.breed_ocelot,Breed Ocelot,animal,rare,,rare
quest,quest.breed_panda,Breed Panda,animal,rare,,rare
quest,quest.breed_pig,Breed Pig,animal,rare,,uncommon
quest,quest.breed_rabbit,Breed Rabbit,animal,rare,,rare
quest,quest.breed_strider,Breed Strider,animal,rare,,epic
quest,quest.have_10_live_tamed_mobs,Have 10 live tamed mobs,animal,rare,,uncommon
quest,quest.have_a_tamed_wolf_kill_8_unique_mobs,Have a tamed wolf kill 8 unique mobs,animal,rare,,uncommon
quest,quest.kill_20_baby_mobs,Kill 20 baby mobs,animal,rare,,uncommon
quest,quest.kill_a_mob_using_a_spear_whilst_riding_an_armored_horse,Kill a mob using a spear whilst riding an armored horse,animal,rare,,rare
quest,quest.mine_turtle_egg,Mine Turtle Egg,animal,rare,,uncommon
quest,quest.repair_wolf_armor,Repair Wolf Armor,animal,rare,,rare
quest,quest.ride_horse_with_a_saddle,Ride Horse with a Saddle,animal,rare,,rare
quest,quest.ride_pig_with_a_carrot_on_a_stick,Ride Pig with a Carrot on a Stick,animal,rare,,rare
quest,quest.spawn_a_chicken_with_an_egg,Spawn a Chicken with an Egg,animal,rare,,uncommon
quest,quest.tame_a_parrot,Tame a Parrot,animal,rare,,rare
quest,quest.tame_llama,Tame Llama,animal,rare,,rare
quest,quest.throw_a_bucket_of_axolotl_into_lava,Throw a bucket of axolotl into lava,animal,rare,,
quest,quest.breed_4_unique_animals,Breed 4 Unique Animals,animal,uncommon,,uncommon
quest,quest.breed_turtle,Breed Turtle,animal,uncommon,,uncommon
quest,quest.breed_wolf,Breed Wolf,animal,uncommon,,uncommon
quest,quest.dye_the_collar_of_a_tamed_wolf,Dye the collar of a tamed wolf,animal,uncommon,,uncommon
quest,quest.have_a_tamed_wolf_kill_3_unique_mobs,Have a tamed wolf kill 3 unique mobs,animal,uncommon,,uncommon
quest,quest.have_a_tamed_wolf_kill_5_unique_mobs,Have a tamed wolf kill 5 unique mobs,animal,uncommon,,uncommon
quest,quest.kill_5_baby_mobs,Kill 5 baby mobs,animal,uncommon,,common
quest,quest.tame_a_cat,Tame a Cat,animal,uncommon,,rare
quest,quest.tame_a_horse,Tame a Horse,animal,uncommon,,common
quest,quest.tame_a_wolf,Tame a Wolf,animal,uncommon,,uncommon
quest,quest.tame_donkey,Tame Donkey,animal,uncommon,,uncommon
quest,quest.an_opponent_dies,An Opponent Dies,compete,common,"if an opposing team member dies then all other teams get this goal, including on lockout style modes, ensure every other team but the first team who died gets this goal! Can only appear if more than 1 team is in play",common
quest,quest.an_opponent_jumps,An Opponent Jumps,compete,common,"if an opposing team member jumps then all other teams get this goal, including on lockout style modes, ensure every other team but the first team who jumps gets this goal! Can only appear if more than 1 team is in play",common
quest,quest.an_opponent_obtains_a_crafting_table,An Opponent Obtains a Crafting Table,compete,common,"if an opposing team member obtains a crafting table then all other teams get this goal, including on lockout style modes, ensure every other team but the first team who obtains a crafting table gets this goal! Can only appear if more than 1 team is in play",uncommon
quest,quest.an_opponent_obtains_wheat_seeds,An Opponent Obtains wheat Seeds,compete,common,"if an opposing team member obtains wheat seeds then all other teams get this goal, including on lockout style modes, ensure every other team but the first team who obtains wheat seeds gets this goal! Can only appear if more than 1 team is in play",common
quest,quest.an_opponent_takes_100_total_damage,An Opponent Takes 100 Total Damage,compete,common,"if an opposing team member takes 100 total damage then all other teams get this goal, including on lockout style modes, ensure every other team but the first team who takes 100 total damage gets this goal! Can only appear if more than 1 team is in play",common
quest,quest.an_opponent_takes_fall_damage,An Opponent Takes Fall Damage,compete,common,"if an opposing team member takes fall damage then all other teams get this goal, including on lockout style modes, ensure every other team but the first team who takes fall damage gets this goal! Can only appear if more than 1 team is in play",common
